"","A","B","C"
"seq21037",1.25404680493391e-20,0.214637073751545,0.785362926248455
"seq21038",5.58645985988454e-20,0.999999398894436,6.01105564179548e-07
"seq21039",1.99275345646011e-11,0.999999999972484,7.58899407110092e-12
"seq21040",0.999399631909654,0.000600368090346141,3.03370159864132e-22
"seq21041",4.95426381538801e-22,0.168294582526156,0.831705417473844
"seq21042",0.00381951398326448,0.996180486016533,2.02699892731406e-13
"seq21043",9.71154951824453e-31,1.98742666969557e-05,0.999980125733303
"seq21044",2.05714811070503e-18,0.0538119089427209,0.946188091057279
"seq21045",0.217226348865091,0.782773637775302,1.33596075221564e-08
"seq21046",2.74816245360228e-21,0.899091571315102,0.100908428684898
"seq21047",5.39277893536622e-24,0.000938123371796125,0.999061876628204
"seq21048",4.71995310419836e-17,0.910785401789761,0.0892145982102395
"seq21049",5.87134048215315e-28,0.0223158069626775,0.977684193037322
"seq21050",1.09242859803212e-09,0.988696755707543,0.0113032432000284
"seq21051",2.03306839707809e-12,0.999998622851083,1.37714688410851e-06
"seq21052",3.29861666901093e-17,0.999999997920208,2.07979207419695e-09
"seq21053",7.47933296859742e-16,0.999999589133505,4.10866493787913e-07
"seq21054",3.71059169490085e-16,0.871250405771433,0.128749594228566
"seq21055",2.49012978890317e-19,0.999999999910423,8.95766908942022e-11
"seq21056",1.17358303858334e-24,0.693315658393118,0.306684341606882
"seq21057",1.48189234434405e-15,0.999940485576153,5.95144238453339e-05
"seq21058",0.00110221301094805,0.9988977737692,1.32198521654821e-08
"seq21059",5.16629905808992e-19,0.999999100536887,8.99463113476961e-07
"seq21060",6.86764649092911e-19,0.00238141453924822,0.997618585460752
"seq21061",2.44336369371515e-12,0.891497064505457,0.108502935492099
"seq21062",2.67916937751785e-22,0.0389673911122065,0.961032608887794
"seq21063",2.206644758982e-21,0.990227846613616,0.00977215338638452
"seq21064",6.0123337407336e-20,0.936542807483625,0.0634571925163747
"seq21065",4.51607604637253e-15,0.895856853531098,0.104143146468897
"seq21066",6.76384615277199e-21,0.999999999999725,2.74858161427008e-13
"seq21067",1.73213019565125e-22,0.193971265313317,0.806028734686684
"seq21068",1.72487745715089e-17,0.996515631067851,0.00348436893214921
"seq21069",9.82098605628091e-25,0.0153759125354936,0.984624087464506
"seq21070",2.80363384608547e-14,0.998323555333737,0.00167644466623546
"seq21071",0.999999999999997,2.58165809075065e-15,4.14258510922076e-21
"seq21072",1.59455981041972e-21,0.999351439939857,0.000648560060143171
"seq21073",1.91189238532236e-19,0.0273194194141857,0.972680580585814
"seq21074",1.20014340491881e-17,0.999990358777927,9.6412220733528e-06
"seq21075",0.999999999999996,4.40791991892004e-15,9.40196585208741e-18
"seq21076",4.41310702604268e-10,0.92733587456332,0.0726641249953698
"seq21077",3.10619505826568e-17,0.998955321409712,0.0010446785902879
"seq21078",6.47898264764398e-23,0.0216009076592429,0.978399092340757
"seq21079",8.80736588439195e-24,0.000139529475277931,0.999860470524722
"seq21080",2.26468641865384e-14,0.999999897254158,1.02745818827886e-07
"seq21081",2.50628368405039e-13,0.999999994988346,5.01140304692436e-09
"seq21082",8.33017406739872e-15,0.100783896406806,0.899216103593186
"seq21083",3.11709775803601e-12,0.999710878594407,0.000289121402475913
"seq21084",9.42666560042554e-20,0.99276653147428,0.00723346852571985
"seq21085",5.53339433436598e-16,0.999857933018846,0.000142066981153306
"seq21086",2.30499314195e-23,0.781872438216744,0.218127561783256
"seq21087",2.69064376315209e-19,0.998807663978837,0.00119233602116318
"seq21088",1.71400348633579e-23,0.699213047542833,0.300786952457167
"seq21089",8.62095034659919e-19,0.998812033927914,0.00118796607208638
"seq21090",1.50790425160164e-26,0.99945518076028,0.000544819239719622
"seq21091",1.40138302223974e-14,0.997015031373815,0.00298496862617102
"seq21092",2.12958877859257e-21,0.999999999946058,5.39415408720495e-11
"seq21093",1.01886375968705e-23,0.845095027782438,0.154904972217562
"seq21094",1.00381079836043e-23,0.00214518608478951,0.99785481391521
"seq21095",4.59977663662482e-23,0.00244413979557082,0.997555860204429
"seq21096",2.88701212950044e-12,0.999999922435487,7.75616261467603e-08
"seq21097",0.999999956162887,4.38371133972111e-08,2.65174481669697e-21
"seq21098",2.74506276985652e-25,0.973782772127912,0.0262172278720879
"seq21099",0.999999999999998,2.03090803447801e-15,6.82684710554042e-21
"seq21100",8.55539305053043e-19,0.976961914797372,0.0230380852026282
"seq21101",2.00259400235193e-15,0.999999993573705,6.42629355264580e-09
"seq21102",5.79389491863977e-10,0.999997401397301,2.59802330969723e-06
"seq21103",3.19337156686785e-17,1,1.11866026509006e-24
"seq21104",1.04288564166564e-15,0.992866140377142,0.00713385962285707
"seq21105",6.51272289116111e-16,0.99945831766019,0.000541682339808965
"seq21106",3.2706099502332e-15,0.999996957556885,3.04244311126514e-06
"seq21107",6.05352528289325e-16,0.999924850612862,7.51493871371957e-05
"seq21108",2.31859262624447e-25,0.996731042902852,0.00326895709714789
"seq21109",6.59982956131612e-11,0.51944680249048,0.480553197443522
"seq21110",3.82052742680537e-15,0.437592377595079,0.562407622404918
"seq21111",3.3090212544487e-21,0.99999984576791,1.54232090319374e-07
"seq21112",2.52330634361758e-15,0.990950757425149,0.00904924257484832
"seq21113",4.41661791926132e-19,0.970423041716084,0.0295769582839162
"seq21114",3.11740412501313e-22,0.993537040305034,0.0064629596949662
"seq21115",6.04057104432009e-17,0.999453381428175,0.000546618571825254
"seq21116",1.82571573578932e-13,0.99999826157291,1.73842690712104e-06
"seq21117",3.26252389714673e-15,0.993416578293517,0.00658342170648003
"seq21118",1.17567444973477e-16,0.999747689784156,0.000252310215844182
"seq21119",3.13670981318098e-16,0.999730235715209,0.000269764284790637
"seq21120",7.8128438676364e-23,0.68204472967709,0.31795527032291
"seq21121",2.22536580627094e-20,0.996690683970556,0.00330931602944407
"seq21122",3.1870227654755e-11,0.999917171320452,8.28286476777039e-05
"seq21123",0.999999996422843,3.57715745782552e-09,3.51562714512215e-17
"seq21124",7.93015415899807e-23,0.999976934020024,2.30659799761662e-05
"seq21125",1.62164612517776e-24,0.733049216763635,0.266950783236365
"seq21126",1.30582668938003e-19,0.114038051950273,0.885961948049727
"seq21127",2.20966755879789e-14,0.968090922593741,0.0319090774062374
"seq21128",1.8098438369436e-16,0.239135480982071,0.760864519017929
"seq21129",0.999999999999999,6.93722526084853e-16,1.08813313334868e-22
"seq21130",8.23724356583588e-16,0.668079384848636,0.331920615151363
"seq21131",0.00273940381466863,0.968230230320304,0.0290303658650277
"seq21132",2.6085452584816e-19,0.980403313234111,0.0195966867658888
"seq21133",1.50237861285632e-10,0.999999996807085,3.04267750750231e-09
"seq21134",1.86764820094975e-15,0.999991229019974,8.77098002402317e-06
"seq21135",3.30841702333889e-06,0.99997160161593,2.50899670466339e-05
"seq21136",9.94278917420558e-15,0.999996051099753,3.94890023757938e-06
"seq21137",4.5998064549536e-18,0.999998709283681,1.29071631892527e-06
"seq21138",1.07598813243562e-21,0.190906668767065,0.809093331232935
"seq21139",5.70893341968381e-22,0.00690590634677416,0.993094093653226
"seq21140",5.94586755819105e-21,0.0133938671770447,0.986606132822955
"seq21141",1.95586457134858e-25,0.377676461200429,0.622323538799571
"seq21142",1.31552226257162e-30,0.000161612231826506,0.999838387768173
"seq21143",1.60179706909857e-21,0.999988137939487,1.18620605130532e-05
"seq21144",1.01320672374463e-15,0.999999957901817,4.20981815713923e-08
"seq21145",4.02696559015898e-22,0.999108401290533,0.000891598709467182
"seq21146",0.0302162853429925,0.969783714647555,9.45204308304266e-12
"seq21147",4.98071930054422e-19,0.978829294555897,0.0211707054441031
"seq21148",1.47677964271753e-19,0.179113977557509,0.820886022442491
"seq21149",2.32149198209183e-13,0.999999999999768,2.52798218835642e-17
"seq21150",7.87234781374463e-18,0.999999924069703,7.5930296984154e-08
"seq21151",8.67484665523714e-19,0.999298119441046,0.000701880558953583
"seq21152",5.30976229929287e-27,0.964621518871719,0.0353784811282816
"seq21153",1.32485851451522e-13,0.999999934664705,6.53351622790867e-08
"seq21154",6.13800203444691e-19,0.000975469032023597,0.999024530967976
"seq21155",2.34612240322788e-18,0.999999999999999,9.40767814482199e-16
"seq21156",3.23766888520272e-15,0.999895839829235,0.000104160170761662
"seq21157",3.71541386949708e-16,0.35984813119661,0.640151868803389
"seq21158",9.49213506731427e-17,0.995430217695221,0.0045697823047791
"seq21159",8.93125513915007e-16,0.952168702261121,0.0478312977388777
"seq21160",1,1.27973986141225e-18,9.98452188272915e-19
"seq21161",5.69990877484726e-25,0.0497438572414067,0.950256142758593
"seq21162",1.22036823359084e-20,0.94982203077663,0.0501779692233701
"seq21163",1.3339730036532e-16,0.999940831290637,5.91687093625007e-05
"seq21164",2.76064037411357e-14,0.99981526012275,0.000184739877222445
"seq21165",3.04354172570182e-16,0.999999976959626,2.30403738081965e-08
"seq21166",1.5490304334568e-19,0.925012159567972,0.074987840432028
"seq21167",1.06806612358794e-17,0.990837680590954,0.00916231940904595
"seq21168",1.07998533775273e-25,0.678714936208658,0.321285063791342
"seq21169",0.999999999999999,1.35829386425904e-15,1.51452522856526e-17
"seq21170",8.1277019233053e-13,0.883629890521444,0.116370109477744
"seq21171",1.71569111148893e-17,0.0155654343070543,0.984434565692946
"seq21172",2.47702005476279e-14,0.999999701107878,2.98892097108382e-07
"seq21173",1.91711942227177e-23,0.402377658314233,0.597622341685767
"seq21174",1.75044779272135e-14,0.253195260567419,0.746804739432564
"seq21175",2.37170030684003e-20,0.978215602685507,0.0217843973144932
"seq21176",9.46094710676507e-10,0.999774814411355,0.000225184642550679
"seq21177",0.00148042702465152,0.998506286003887,1.32869714614695e-05
"seq21178",2.23150821570565e-19,0.38178460699902,0.61821539300098
"seq21179",4.37734003070831e-13,0.985217284451147,0.0147827155484148
"seq21180",1.67954726850177e-19,0.951671376750447,0.048328623249553
"seq21181",0.00158607069724973,0.998340590390388,7.33389123622503e-05
"seq21182",1.09785167880853e-23,0.0594394902043534,0.940560509795647
"seq21183",3.33260326373791e-09,0.999999453245076,5.43422320866207e-07
"seq21184",3.89791366559852e-09,0.995068633651485,0.00493136245060165
"seq21185",1.64395336714037e-25,0.945456628508324,0.0545433714916757
"seq21186",1.14201185399798e-13,0.992641394486813,0.00735860551307223
"seq21187",1.97095059662943e-17,0.999999998030384,1.96961623510288e-09
"seq21188",5.22192091928358e-20,0.996930506604537,0.00306949339546303
"seq21189",3.14343867766793e-07,0.999999685656112,1.9794532913128e-14
"seq21190",1.62661334268532e-20,0.0172836065628471,0.982716393437153
"seq21191",4.27872522247458e-28,0.000102918191334604,0.999897081808665
"seq21192",0.179886488972051,0.820106807497361,6.70353058752617e-06
"seq21193",4.76583450275148e-22,0.00538945501111941,0.994610544988881
"seq21194",8.22908139688613e-26,7.26734105694613e-07,0.999999273265894
"seq21195",1,2.70267406828255e-19,1.45110388921338e-22
"seq21196",1.50319045747799e-11,0.979447337218362,0.0205526627666063
"seq21197",2.30404940933824e-10,0.122212712445513,0.877787287324082
"seq21198",2.05756155806959e-18,0.99999999986875,1.31249705712386e-10
"seq21199",5.76165645846981e-15,0.699032469199674,0.300967530800321
"seq21200",1.18690850281284e-20,0.999866533573812,0.000133466426187678
"seq21201",0.999980768583214,1.92306732881587e-05,7.43497427004074e-10
"seq21202",3.31982294177821e-20,0.981030571838564,0.0189694281614358
"seq21203",1.79907692680108e-09,0.986145521712623,0.0138544764882995
"seq21204",5.52247089869707e-15,0.966319206549978,0.0336807934500163
"seq21205",9.57493286643792e-20,0.703689120110899,0.296310879889101
"seq21206",3.72154164894393e-25,0.000935738803083142,0.999064261196917
"seq21207",0.0129730244973918,0.986744792077141,0.000282183425466712
"seq21208",1.16641883296903e-14,0.999999931572131,6.84278574703818e-08
"seq21209",9.32080235654932e-15,0.310389503931327,0.689610496068663
"seq21210",1.84902095182719e-24,0.835536712833798,0.164463287166202
"seq21211",1.29913652348201e-13,0.999999989686186,1.03136845888196e-08
"seq21212",9.79335087871319e-22,0.99767974263346,0.00232025736653994
"seq21213",0.606513682831296,0.393481457324594,4.85984410951796e-06
"seq21214",1.48017419920212e-18,0.624922782784135,0.375077217215865
"seq21215",1.95877369247451e-19,0.483915122013599,0.516084877986401
"seq21216",1.01943405347703e-07,0.999811723131812,0.000188174924782757
"seq21217",2.26788678697075e-13,0.0313023256155477,0.968697674384225
"seq21218",7.61481090597772e-17,0.999999999638584,3.61416389149114e-10
"seq21219",1.70946833004611e-20,0.957686292898327,0.0423137071016734
"seq21220",3.97586955674619e-14,0.91610799974831,0.0838920002516504
"seq21221",2.77879371820217e-13,0.999999738878155,2.61121566749524e-07
"seq21222",8.19123259484276e-14,0.999999999086845,9.13073533303498e-10
"seq21223",2.76129756718625e-20,0.99057204852234,0.00942795147765992
"seq21224",2.74151608350298e-18,0.00285739427150453,0.997142605728495
"seq21225",8.782808841077e-23,0.993962084139599,0.00603791586040152
"seq21226",7.6808969903392e-24,0.00105531468290081,0.998944685317099
"seq21227",4.02653541566957e-22,0.999999643449191,3.56550809319295e-07
"seq21228",4.18550706761363e-14,0.956025493114988,0.0439745068849702
"seq21229",1.11531287162334e-14,0.999997323679119,2.6763208698476e-06
"seq21230",0.0793938919293089,0.920465743575334,0.000140364495356671
"seq21231",5.86623645506641e-14,0.999004773699332,0.000995226300609665
"seq21232",8.64630037362828e-23,0.00695499474840229,0.993045005251598
"seq21233",2.95566324901189e-22,0.933249804621403,0.0667501953785968
"seq21234",1.08507911417455e-13,0.9999948249317,5.17506819100975e-06
"seq21235",7.99707266494548e-17,0.999938500302352,6.14996976479802e-05
"seq21236",5.11764125447229e-20,0.00190893670282691,0.998091063297173
"seq21237",5.17647918736944e-20,0.95569181141299,0.0443081885870098
"seq21238",3.76311935920903e-18,0.00751630612591179,0.992483693874088
"seq21239",1.16014611475665e-17,0.926800989604908,0.0731990103950926
"seq21240",0.999999998038908,1.95920913533242e-09,1.88324563371521e-12
"seq21241",2.08356357541491e-13,0.998179930796825,0.00182006920296656
"seq21242",0.000164282291084729,0.999833516269106,2.20143980958869e-06
"seq21243",1.74999619706023e-18,0.203316550571805,0.796683449428195
"seq21244",1.79596169777881e-20,0.70741251133707,0.29258748866293
"seq21245",1,1.14296228299915e-22,2.12985607497733e-25
"seq21246",1.82277600560045e-18,0.951245839844099,0.0487541601559007
"seq21247",1.31405612548527e-19,0.000219120081637536,0.999780879918362
"seq21248",9.03989528372816e-21,0.954245270221713,0.0457547297782867
"seq21249",1.73866208698786e-22,0.998709762091812,0.00129023790818848
"seq21250",5.36076452366059e-13,0.999823846393049,0.000176153606414483
"seq21251",1.02310332628549e-23,0.747666571056831,0.252333428943169
"seq21252",5.75531116586413e-26,0.000805689012047288,0.999194310987953
"seq21253",4.44792584564942e-22,0.00972146235609147,0.990278537643908
"seq21254",1.89358856270242e-12,0.337503805838335,0.662496194159771
"seq21255",7.62635883888612e-22,0.782334326589267,0.217665673410732
"seq21256",6.97074989848637e-22,0.996501634910312,0.00349836508968821
"seq21257",1.63466252580642e-14,0.996379057263218,0.00362094273676549
"seq21258",9.76911813002079e-17,0.998880236803265,0.00111976319673523
"seq21259",3.64496792570568e-21,0.999918828271577,8.11717284229661e-05
"seq21260",6.53241659241371e-11,0.99997156518977,2.84347449055915e-05
"seq21261",3.70086820600828e-12,0.278512418065419,0.72148758193088
"seq21262",1.07659488361677e-20,0.982723242278523,0.0172767577214767
"seq21263",2.03093804235981e-22,0.103995147315409,0.896004852684591
"seq21264",8.86582650934892e-09,0.999999931473958,5.96602155415338e-08
"seq21265",1.72193631019435e-25,0.997961091069051,0.00203890893094913
"seq21266",8.73882743218022e-09,0.999999877812939,1.13448233873168e-07
"seq21267",9.13534548120728e-13,0.999687832433121,0.000312167565965656
"seq21268",0.724006185774948,0.275993814225043,9.66224130407193e-15
"seq21269",5.49054340708537e-23,0.50095541596018,0.49904458403982
"seq21270",9.15914660162999e-23,0.0773083738145091,0.922691626185491
"seq21271",1,1.98424291124977e-16,1.18424070319469e-19
"seq21272",5.65648608625661e-16,0.999954208919397,4.57910806025339e-05
"seq21273",1.86060410692072e-16,0.999968936041437,3.10639585630116e-05
"seq21274",8.43617444916536e-16,0.0793408641161593,0.92065913588384
"seq21275",3.66323200857627e-17,0.999879320294632,0.00012067970536784
"seq21276",5.40936857152343e-18,0.999999999513586,4.86413688318921e-10
"seq21277",9.27115770367722e-05,0.999907288407837,1.51259973880043e-11
"seq21278",0.999999999999999,7.32741045765732e-16,1.40436408842434e-20
"seq21279",5.69201905878417e-18,0.999999999157417,8.42582613909827e-10
"seq21280",2.8301104221115e-19,0.958746045330256,0.0412539546697441
